,Deck_F,SibSp_4,Deck_A,sin(Age_imputed),SibSp_5,Parch_2,Fare_1,relatives_5,Age_imputed,relatives_2,Fare_Per_Person_Power2,Age_3,Title_1,sin(Fare_Per_Person),Deck_G,Age_1,Title_2,Age_2,Age_Class,Fare_3,Parch_0,Pclass_3,Embarked_0,Embarked_2,Parch_4,relatives_10,SibSp_1,Deck_C,Deck_E,Deck_M,Pclass_1,Title_5,Parch_3,Fare_0,Fare_5,relatives_1,SibSp_3,Parch_6,Parch_5,Pclass_2,relatives_6,Deck_D,relatives_4,SibSp_0,Embarked_1,Fare_2,Deck_B,SibSp_2,sin(Age_Class),Parch_1,Fare_4,relatives_3,relatives_7,Sex_female,Age_4,Age_0,Age_5,Title_4,Fare_Per_Person,Title_3,relatives_0,Age_6,Age_Class_divide_sin(Age_imputed),Parch_0_multiply_Age_Class,Fare_Per_Person_Power2_multiply_Fare_Per_Person,Deck_M_multiply_Title_1,Sex_female_multiply_Pclass_1,Fare_Per_Person_multiply_Age_Class,Age_imputed_divide_sin(Fare_Per_Person),Age_Class_divide_Fare_Per_Person_Power2,SibSp_0_multiply_sin(Fare_Per_Person),Title_2_multiply_Fare_Per_Person_Power2,Fare_0_multiply_Age_imputed,Fare_Per_Person_Power2_multiply_sin(Age_imputed),Deck_C_multiply_Age_Class,Sex_female_multiply_Embarked_0,Embarked_0_multiply_Title_1,Sex_female_multiply_Fare_Per_Person,Fare_Per_Person_Power2_divide_Age_Class,sin(Age_Class)_multiply_Title_1,sin(Fare_Per_Person)_multiply_sin(Age_imputed),Age_Class_divide_sin(Fare_Per_Person),Pclass_2_multiply_Sex_female,Fare_Per_Person_divide_Fare_Per_Person_Power2,Fare_1_multiply_sin(Age_imputed),Age_Class_multiply_Age_3,SibSp_0_multiply_Title_1,Title_1_multiply_Deck_M,Embarked_0_multiply_sin(Fare_Per_Person),sin(Age_imputed)_divide_Fare_Per_Person_Power2,sin(Fare_Per_Person)_divide_sin(Age_Class),Sex_female_multiply_Age_Class,Title_1_multiply_sin(Age_imputed),Fare_Per_Person_divide_Age_imputed,sin(Fare_Per_Person)_divide_sin(Age_imputed),Fare_Per_Person_multiply_sin(Age_Class),Pclass_3_multiply_Fare_Per_Person_Power2,sin(Fare_Per_Person)_divide_Fare_Per_Person_Power2,Sex_female_multiply_SibSp_0,sin(Age_imputed)_multiply_Fare_Per_Person_Power2,Title_1_multiply_Fare_Per_Person_Power2,Title_3_multiply_Fare_Per_Person,sin(Age_imputed)_divide_sin(Fare_Per_Person),relatives_0_multiply_Title_1,Sex_female_multiply_Pclass_2,SibSp_0_multiply_sin(Age_imputed),Deck_M_multiply_Fare_Per_Person_Power2,Pclass_3_multiply_Title_1,Fare_Per_Person_Power2_divide_sin(Age_Class),Pclass_1_multiply_Age_Class,Fare_Per_Person_multiply_Sex_female,Sex_female_multiply_Parch_0,Embarked_0_multiply_sin(Age_imputed),SibSp_1_multiply_sin(Age_imputed),Sex_female_multiply_sin(Age_Class),sin(Age_Class)_multiply_SibSp_0,Fare_Per_Person_Power2_multiply_Age_Class,sin(Age_Class)_divide_sin(Age_imputed),Sex_female_multiply_Fare_Per_Person_Power2,Fare_Per_Person_Power2_multiply_Sex_female,Parch_0_multiply_Title_1,Fare_Per_Person_Power2_multiply_sin(Age_Class),Title_3_multiply_Sex_female,Embarked_2_multiply_sin(Age_imputed),Age_Class_multiply_Fare_Per_Person_Power2,Sex_female_multiply_Title_2,SibSp_0_multiply_Age_Class,Age_4_multiply_Age_Class,sin(Age_Class)_divide_Age_imputed,Fare_Per_Person_Power2_multiply_Title_1,sin(Age_Class)_divide_sin(Fare_Per_Person),sin(Age_imputed)_divide_sin(Age_Class),Pclass_1_multiply_sin(Age_Class),sin(Age_Class)_multiply_Fare_Per_Person,SibSp_1_multiply_Age_Class,Survived
179,0.0,0.0,0.0,0.46665275,0.0,0.0,0.0,0.0,0.4855024,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3774334,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9813636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.951731,1.3774334,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4855024,0.0,0.0,0.0,1.0,0.0,0.0,0.9813636,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.46665275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46665275,0.0,1.0,0.0,0.0,0.0,0.0,0.46665275,0.0,0.0,0.9813636,0.0,2.1029847,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3774334,0.0,2.0213363,0.0,0.0,0.47551462,0.0,0.0,0.0,0
180,0.0,0.0,0.0,-0.83188987,0.0,1.0,0.0,0.0,-0.9825046,0.0,36.0,0.0,0.0,-0.2794155,0.0,1.0,1.0,0.0,-0.4627588,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.44641846,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.5562741,-0.0,216.0,0.0,0.0,-2.776553,3.5162854,-0.012854411,-0.0,36.0,-0.0,-29.948036,-0.0,1.0,0.0,6.0,-77.794304,-0.0,0.23244292,1.6561674,0.0,0.16666667,-0.0,-0.0,0.0,0.0,-0.2794155,-0.023108052,0.62590486,-0.4627588,-0.0,-6.1068416,0.3358804,-2.6785107,36.0,-0.0077615413,0.0,-29.948036,0.0,0.0,2.9772503,0.0,0.0,-0.0,36.0,0.0,-80.64182,-0.0,6.0,0.0,-0.83188987,-0.0,-0.44641846,-0.0,-16.659317,0.5366317,36.0,36.0,0.0,-16.071064,0.0,-0.0,-16.659317,1.0,-0.0,-0.0,0.45436782,0.0,1.5976869,1.8634754,-0.0,-2.6785107,-0.0,0
181,0.0,0.0,0.0,0.24432528,0.0,0.0,0.0,0.0,0.24682382,0.0,225.0,0.0,1.0,0.65028787,0.0,0.0,0.0,0.0,0.06701456,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.06696441,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,0.27428418,0.06701456,3375.0,1.0,0.0,1.0052184,0.37956086,0.0002978425,0.65028787,0.0,0.0,54.973186,0.0,0.0,0.0,0.0,3357.4792,0.06696441,0.15888177,0.10305368,0.0,0.06666667,0.0,0.0,1.0,1.0,0.0,0.0010858901,9.710947,0.0,0.24432528,60.772095,2.661566,1.0044662,0.0,0.0028901682,0.0,54.973186,225.0,0.0,0.37571865,1.0,0.0,0.24432528,225.0,0.0,3359.9937,0.0,0.0,0.0,0.0,0.0,0.0,0.06696441,15.078276,0.27407894,0.0,0.0,1.0,15.066993,0.0,0.24432528,15.078276,0.0,0.06701456,0.06701456,0.2713045,225.0,0.10297656,3.6485841,0.0,1.0044662,0.0,0
182,0.0,1.0,0.0,-0.99806577,0.0,1.0,0.0,0.0,-1.5085895,0.0,16.0,0.0,0.0,-0.7568025,0.0,0.0,0.0,0.0,-1.1222225,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.90106654,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,1.1243974,-0.0,64.0,0.0,0.0,-4.48889,1.9933728,-0.07013891,-0.0,0.0,-0.0,-15.969052,-0.0,0.0,0.0,0.0,-14.2574215,-0.0,0.75533867,1.4828473,0.0,0.25,-0.0,-0.0,0.0,0.0,-0.7568025,-0.06237911,0.8398963,-0.0,-0.0,-2.6514833,0.7582692,-3.6042662,16.0,-0.047300156,0.0,-15.969052,0.0,0.0,1.3187929,0.0,0.0,-0.0,16.0,0.0,-17.756735,-0.0,0.0,0.0,-0.99806577,-0.0,-0.0,-0.0,-17.95556,0.9028128,0.0,0.0,0.0,-14.417065,0.0,-0.0,-17.95556,0.0,-0.0,-0.0,0.59729075,0.0,1.1906232,1.1076493,-0.0,-3.6042662,-0.0,0
183,1.0,0.0,0.0,-0.8634962,0.0,0.0,0.0,0.0,-2.0994315,0.0,81.0,0.0,0.0,0.41211846,0.0,0.0,0.0,0.0,-1.8937212,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.94831127,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,2.193086,-0.0,729.0,0.0,0.0,-17.043491,-5.0942426,-0.023379274,0.0,0.0,-0.0,-69.94319,-0.0,0.0,0.0,0.0,-42.772926,-0.0,-0.3558627,-4.5950894,0.0,0.11111111,-0.0,-0.0,0.0,0.0,0.41211846,-0.010660447,-0.43458143,-0.0,-0.0,-4.286875,-0.47726727,-8.5348015,0.0,0.0050878823,0.0,-69.94319,0.0,0.0,-2.095262,0.0,0.0,-0.0,0.0,0.0,-85.41499,-0.0,0.0,0.0,-0.8634962,-0.0,-0.0,-0.0,-153.39142,1.0982229,0.0,0.0,0.0,-76.81321,0.0,-0.0,-153.39142,0.0,-0.0,-0.0,0.45169908,0.0,-2.3010647,0.910562,-0.0,-8.5348015,-0.0,1
184,0.0,0.0,0.0,-0.95322347,0.0,1.0,0.0,0.0,-1.8778658,1.0,49.0,0.0,0.0,0.6569866,0.0,0.0,1.0,0.0,-1.5851218,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.9998974,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,1.6629068,-0.0,343.0,0.0,0.0,-11.095852,-2.8583016,-0.032349423,0.6569866,49.0,-0.0,-46.70795,-0.0,1.0,0.0,7.0,-30.912453,-0.0,-0.62625504,-2.4127154,0.0,0.14285715,-0.0,-0.0,0.0,0.0,0.6569866,-0.01945354,-0.657054,-1.5851218,-0.0,-3.7276359,-0.6892262,-6.999282,49.0,0.01340789,1.0,-46.70795,0.0,0.0,-1.4509025,0.0,0.0,-0.95322347,49.0,0.0,-49.005028,-0.0,7.0,0.0,-0.95322347,-0.0,-0.9998974,-0.9998974,-77.67097,1.0489644,49.0,49.0,0.0,-48.994972,0.0,-0.0,-77.67097,1.0,-1.5851218,-0.0,0.5324648,0.0,-1.5219449,0.9533213,-0.0,-6.999282,-0.0,1
185,0.0,0.0,1.0,0.7818631,0.0,0.0,0.0,0.0,0.89764863,0.0,2500.0,0.0,1.0,-0.26237485,0.0,0.0,0.0,0.0,-0.6722703,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6227639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,1.0,1.0,-0.8598312,-0.6722703,125000.0,0.0,0.0,-33.613514,-3.421245,-0.00026890813,-0.26237485,0.0,0.0,1954.6577,-0.0,0.0,1.0,0.0,-3718.7422,-0.6227639,-0.20514122,2.5622513,0.0,0.02,0.0,-0.0,1.0,0.0,-0.26237485,0.00031274525,0.42130712,-0.0,0.7818631,55.70108,-0.33557644,-31.138193,0.0,-0.00010494994,0.0,1954.6577,2500.0,0.0,-2.9799469,1.0,0.0,0.7818631,0.0,0.0,-4014.3625,-0.6722703,0.0,0.0,0.7818631,0.0,-0.0,-0.6227639,-1680.6758,-0.79651266,0.0,0.0,1.0,-1556.9097,0.0,0.0,-1680.6758,0.0,-0.6722703,-0.0,-0.69377244,2500.0,2.3735654,-1.2554728,-0.6227639,-31.138193,-0.0,0
186,0.0,0.0,0.0,0.2974143,0.0,0.0,0.0,0.0,0.30198327,0.0,49.0,0.0,0.0,0.6569866,0.0,0.0,0.0,0.0,1.1473866,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9116933,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,3.8578727,1.1473866,343.0,0.0,0.0,8.031706,0.45964906,0.023416052,0.0,0.0,0.0,14.573301,0.0,0.0,0.0,7.0,42.705746,0.0,0.19539721,1.7464383,0.0,0.14285715,0.0,0.0,0.0,0.0,0.0,0.0060696797,0.7206224,1.1473866,0.0,23.180092,2.2089946,6.381853,49.0,0.01340789,0.0,14.573301,0.0,7.0,0.45269462,0.0,0.0,0.0,49.0,0.0,53.746147,0.0,7.0,1.0,0.0,0.2974143,0.9116933,0.0,56.22194,3.0653982,49.0,49.0,0.0,44.67297,1.0,0.0,56.22194,0.0,0.0,1.1473866,3.0190191,0.0,1.3876894,0.32622188,0.0,6.381853,1.1473866,1
187,0.0,0.0,0.0,0.9128455,0.0,0.0,0.0,0.0,1.1501997,0.0,676.0,0.0,1.0,0.7625584,0.0,0.0,0.0,0.0,-0.56674343,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,-0.53688747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1.0,1.0,-0.6208536,-0.56674343,17576.0,1.0,0.0,-14.73533,1.508343,-0.00083837786,0.7625584,0.0,0.0,617.08356,-0.0,0.0,1.0,0.0,-1192.7795,-0.53688747,0.69609797,-0.7432132,0.0,0.03846154,0.0,-0.0,1.0,1.0,0.7625584,0.0013503631,-1.420332,-0.0,0.9128455,22.60477,0.83536416,-13.959074,0.0,0.001128045,0.0,617.08356,676.0,0.0,1.1970828,1.0,0.0,0.9128455,676.0,0.0,-1259.1093,-0.56674343,0.0,0.0,0.9128455,0.0,-0.0,-0.53688747,-383.11856,-0.58814716,0.0,0.0,1.0,-362.9359,0.0,0.0,-383.11856,0.0,-0.56674343,-0.0,-0.46677762,676.0,-0.7040608,-1.7002548,-0.53688747,-13.959074,-0.0,1
188,0.0,0.0,0.0,0.70393556,0.0,0.0,0.0,0.0,0.78092337,1.0,25.0,0.0,1.0,-0.9589243,0.0,0.0,0.0,0.0,1.7477528,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.984384,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,2.4828305,0.0,125.0,1.0,0.0,8.738764,-0.8143744,0.06991011,-0.0,0.0,0.0,17.598389,0.0,0.0,0.0,0.0,14.304083,0.984384,-0.67502093,-1.8226181,0.0,0.2,0.0,0.0,0.0,1.0,-0.0,0.028157422,-0.9741364,0.0,0.70393556,6.402677,-1.362233,4.92192,25.0,-0.03835697,0.0,17.598389,25.0,0.0,-0.7340888,0.0,0.0,0.0,25.0,1.0,25.396593,0.0,0.0,0.0,0.0,0.70393556,0.0,0.0,43.69382,1.3984007,0.0,0.0,0.0,24.6096,0.0,0.0,43.69382,0.0,0.0,0.0,1.2605386,25.0,-1.0265503,0.7151026,0.0,4.92192,1.7477528,0
189,0.0,0.0,0.0,0.46665275,0.0,0.0,0.0,0.0,0.4855024,0.0,49.0,0.0,1.0,0.6569866,0.0,0.0,0.0,0.0,1.3774334,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9813636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,1.0,0.0,2.951731,1.3774334,343.0,1.0,0.0,9.642034,0.7389837,0.028110886,0.6569866,0.0,0.4855024,22.865984,0.0,0.0,1.0,0.0,35.573406,0.9813636,0.3065846,2.096593,0.0,0.14285715,0.0,0.0,1.0,1.0,0.6569866,0.009523526,0.669463,0.0,0.46665275,14.418055,1.4078704,6.869545,49.0,0.01340789,0.0,22.865984,49.0,0.0,0.71029264,1.0,0.0,0.46665275,49.0,1.0,49.930527,0.0,0.0,0.0,0.46665275,0.0,0.0,0.9813636,67.49424,2.1029847,0.0,0.0,1.0,48.086815,0.0,0.0,67.49424,0.0,1.3774334,0.0,2.0213363,49.0,1.4937346,0.47551462,0.0,6.869545,0.0,0
190,0.0,0.0,0.0,0.1889388,0.0,0.0,1.0,0.0,0.19008137,0.0,169.0,0.0,0.0,0.42016706,0.0,0.0,0.0,0.0,0.019595614,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01959436,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,1.0,1.0,0.0,0.10371408,0.019595614,2197.0,0.0,0.0,0.25474298,0.45239475,0.00011595037,0.42016706,0.0,0.0,31.930656,0.0,1.0,0.0,13.0,8624.379,0.0,0.07938586,0.046637673,1.0,0.07692308,0.1889388,0.0,0.0,0.0,0.42016706,0.001117981,21.443266,0.019595614,0.0,68.39176,2.2238262,0.25472668,0.0,0.0024861956,1.0,31.930656,0.0,13.0,0.4496754,0.0,1.0,0.1889388,169.0,0.0,8624.931,0.0,13.0,1.0,0.1889388,0.0,0.01959436,0.01959436,3.3116586,0.10370745,169.0,169.0,0.0,3.311447,1.0,0.0,3.3116586,0.0,0.019595614,0.019595614,0.103084065,0.0,0.04663469,9.642509,0.0,0.25472668,0.0,1
191,0.0,0.0,0.0,-0.69616175,0.0,0.0,1.0,0.0,-0.77003694,0.0,169.0,0.0,1.0,0.42016706,0.0,0.0,0.0,1.0,-0.78276306,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.705241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,1.1243982,-0.78276306,2197.0,1.0,0.0,-10.17592,-1.8326923,-0.004631734,0.42016706,0.0,-0.0,-117.65134,-0.0,0.0,1.0,0.0,-215.90186,-0.705241,-0.29250422,-1.8629806,0.0,0.07692308,-0.69616175,-0.0,1.0,1.0,0.42016706,-0.0041193003,-0.595778,-0.0,-0.69616175,-16.882307,-0.60354805,-9.168134,0.0,0.0024861956,0.0,-117.65134,169.0,0.0,-1.6568689,1.0,0.0,-0.69616175,169.0,0.0,-239.63438,-0.0,0.0,0.0,-0.69616175,-0.0,-0.0,-0.705241,-132.28696,1.0130419,0.0,0.0,1.0,-119.18573,0.0,-0.0,-132.28696,0.0,-0.78276306,-0.0,0.9158535,169.0,-1.6784776,0.987126,-0.0,-9.168134,-0.0,0
192,0.0,0.0,0.0,-0.69616175,0.0,0.0,0.0,0.0,-0.77003694,0.0,9.0,0.0,0.0,0.14112,0.0,0.0,1.0,1.0,-0.19642404,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19516338,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.28215286,-0.19642404,27.0,0.0,0.0,-0.58927214,-5.4566107,-0.021824893,0.0,9.0,-0.77003694,-6.2654557,-0.0,1.0,0.0,3.0,-45.81924,-0.0,-0.09824235,-1.3918936,0.0,0.33333334,-0.0,-0.0,0.0,0.0,0.14112,-0.0773513,-0.7230865,-0.19642404,-0.0,-3.895917,-0.20271151,-0.58549017,9.0,0.01568,0.0,-6.2654557,0.0,0.0,-4.933119,0.0,0.0,-0.0,9.0,0.0,-46.115208,-0.0,3.0,1.0,-0.69616175,-0.69616175,-0.19516338,-0.0,-1.7678163,0.280342,9.0,9.0,0.0,-1.7564704,0.0,-0.0,-1.7678163,1.0,-0.0,-0.0,0.2534468,0.0,-1.3829604,3.5670714,-0.0,-0.58549017,-0.19642404,1
193,1.0,0.0,0.0,-0.9283213,0.0,0.0,0.0,0.0,-1.951721,1.0,64.0,0.0,0.0,0.98935825,0.0,0.0,0.0,0.0,-1.7702814,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.98016876,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,1.9069706,-0.0,512.0,0.0,0.0,-14.162251,-1.9727141,-0.027660647,0.0,0.0,-0.0,-59.412563,-0.0,0.0,0.0,0.0,-36.152443,-0.0,-0.9184423,-1.789323,0.0,0.125,-0.0,-0.0,0.0,0.0,0.98935825,-0.01450502,-1.0093755,-0.0,-0.0,-4.0989466,-1.0657498,-7.84135,0.0,0.015458723,0.0,-59.412563,0.0,0.0,-0.9383065,0.0,0.0,-0.0,0.0,0.0,-65.294876,-0.0,0.0,0.0,-0.9283213,-0.9283213,-0.0,-0.0,-113.29801,1.0558507,0.0,0.0,0.0,-62.7308,0.0,-0.0,-113.29801,0.0,-0.0,-0.0,0.5022074,0.0,-0.9907117,0.94710356,-0.0,-7.84135,-1.7702814,1
194,0.0,0.0,0.0,0.8802289,0.0,0.0,0.0,0.0,1.0763444,0.0,729.0,0.0,0.0,0.95637596,0.0,0.0,0.0,0.0,-0.5976034,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,-0.56266284,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,27.0,1.0,1.0,1.0,-0.6789182,-0.5976034,19683.0,0.0,1.0,-16.135292,1.1254406,-0.0008197577,0.95637596,0.0,0.0,641.6868,-0.0,0.0,0.0,27.0,-1219.8726,-0.0,0.8418297,-0.62486243,0.0,0.037037037,0.0,-0.0,0.0,0.0,0.0,0.001207447,-1.6997318,-0.5976034,0.0,25.084908,1.0865083,-15.191896,0.0,0.0013119011,1.0,641.6868,0.0,27.0,0.9203796,0.0,0.0,0.8802289,0.0,0.0,-1295.6249,-0.5976034,27.0,1.0,0.0,0.0,-0.56266284,-0.56266284,-435.65286,-0.63922334,729.0,729.0,0.0,-410.1812,1.0,0.8802289,-435.65286,0.0,-0.5976034,-0.0,-0.52275354,0.0,-0.58832806,-1.5643984,-0.56266284,-15.191896,-0.0,1
195,0.0,0.0,0.0,0.8579545,0.0,0.0,0.0,0.0,2.110318,0.0,21316.0,0.0,0.0,0.9964692,0.0,0.0,1.0,0.0,-0.16556409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-0.16480874,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,146.0,0.0,1.0,1.0,-0.19297537,-0.16556409,3112136.0,0.0,1.0,-24.172358,2.1177955,-7.7671275e-06,0.9964692,21316.0,0.0,18288.158,-0.0,0.0,0.0,146.0,-128747.73,-0.0,0.8549252,-0.16615073,0.0,0.006849315,0.0,-0.0,0.0,0.0,0.0,4.024932e-05,-6.046216,-0.16556409,0.0,69.18389,1.1614476,-24.062075,0.0,4.6747475e-05,1.0,18288.158,0.0,0.0,0.8609945,0.0,0.0,0.8579545,0.0,0.0,-129337.805,-0.16556409,146.0,1.0,0.0,0.0,-0.16480874,-0.16480874,-3529.164,-0.19209497,21316.0,21316.0,0.0,-3513.063,0.0,0.8579545,-3529.164,1.0,-0.16556409,-0.0,-0.078096636,0.0,-0.1653927,-5.2057586,-0.16480874,-24.062075,-0.0,1
196,0.0,0.0,0.0,-0.051779483,0.0,0.0,0.0,0.0,-0.05180265,0.0,49.0,0.0,1.0,0.6569866,0.0,0.0,0.0,0.0,0.70390487,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.6471994,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,-13.594281,0.70390487,343.0,1.0,0.0,4.927334,-0.07884887,0.014365406,0.6569866,0.0,-0.05180265,-2.5371947,0.0,0.0,0.0,0.0,69.61168,0.6471994,-0.034018427,1.0714144,0.0,0.14285715,-0.0,0.0,1.0,1.0,0.0,-0.0010567241,1.0151224,0.0,-0.051779483,-135.12822,-12.688165,4.5303955,49.0,0.01340789,0.0,-2.5371947,49.0,0.0,-0.078813605,1.0,0.0,-0.051779483,49.0,1.0,75.71082,0.0,0.0,0.0,-0.0,-0.0,0.0,0.6471994,34.491337,-12.499147,0.0,0.0,1.0,31.71277,0.0,-0.0,34.491337,0.0,0.70390487,0.70390487,-12.493558,49.0,0.9851029,-0.08000546,0.0,4.5303955,0.0,0
197,0.0,0.0,0.0,0.8008025,0.0,0.0,1.0,0.0,0.9286339,0.0,16.0,0.0,1.0,-0.7568025,0.0,0.0,0.0,0.0,1.9329125,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.93514925,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.4137192,0.0,64.0,1.0,0.0,7.73165,-1.2270492,0.12080703,-0.7568025,0.0,0.0,12.81284,0.0,0.0,1.0,0.0,8.277664,0.93514925,-0.60604936,-2.5540514,0.0,0.25,0.8008025,0.0,1.0,1.0,-0.7568025,0.050050158,-0.8092852,0.0,0.8008025,4.3074026,-0.94505507,3.740597,16.0,-0.047300156,0.0,12.81284,16.0,0.0,-1.0581393,0.0,0.0,0.8008025,16.0,1.0,17.109568,0.0,0.0,0.0,0.8008025,0.0,0.0,0.93514925,30.9266,1.1677651,0.0,0.0,0.0,14.962388,0.0,0.0,30.9266,0.0,1.9329125,0.0,1.0070161,16.0,-1.2356583,0.8563366,0.0,3.740597,0.0,0
